country,year,region,civil_war,civil_war_onset,civil_war_prev_yr,milex,population,gdp,uds,checks,fh_political_rights,fh_civil_liberties,fh_status,polity_democracy,polity_autocracy,polity_total
Afghanistan,1960,South Asia,0,0,0,,8996967,537777811.111111,-1.46168507010039,,,,,0,10,-10
Afghanistan,1961,South Asia,0,0,0,,9169406,548888895.555556,-1.56310477184025,,,,,0,10,-10
Afghanistan,1962,South Asia,0,0,0,,9351442,546666677.777778,-1.57262824426813,,,,,0,10,-10
Afghanistan,1963,South Asia,0,0,0,,9543200,751111191.111111,-1.56935343930303,,,,,0,10,-10
Afghanistan,1964,South Asia,0,0,0,,9744772,800000044.444444,-1.13203310335208,,,,,0,7,-7
Afghanistan,1965,South Asia,0,0,0,,9956318,1006666637.77778,-0.891054525775398,,,,,0,7,-7
Afghanistan,1966,South Asia,0,0,0,,10174840,1399999966.66667,-0.847215757112913,,,,,0,7,-7
Afghanistan,1967,South Asia,0,0,0,,10399936,1673333417.77778,-0.850931589642614,,,,,0,7,-7
Afghanistan,1968,South Asia,0,0,0,,10637064,1373333366.66667,-0.850060719448659,,,,,0,7,-7
Afghanistan,1969,South Asia,0,0,0,,10893772,1408888922.22222,-0.849713770999304,,,,,0,7,-7
Afghanistan,1970,South Asia,0,0,0,2939585.50125376,11173654,1748886595.55556,-0.848283138908626,,,,,0,7,-7
Afghanistan,1971,South Asia,0,0,0,,11475450,1831108971.11111,-0.848189586745086,,,,,0,7,-7
Afghanistan,1972,South Asia,0,0,0,,11791222,1595555475.55556,-0.646120028290834,,4,5,PF,0,7,-7
Afghanistan,1973,South Asia,0,0,0,3341271.55123016,12108963,1733333264.44444,-1.05078413937586,,7,6,NF,0,7,-7
Afghanistan,1974,South Asia,0,0,0,3581366.35143003,12412960,2155555497.77778,-1.04880310778612,,7,6,NF,0,7,-7
Afghanistan,1975,South Asia,0,0,0,4203664.56865451,12689164,2366666615.55556,-1.04792781328357,1,7,6,NF,0,7,-7
Afghanistan,1976,South Asia,0,0,0,5393251.2159455,12943093,2555555566.66667,-1.05230774489739,1,7,6,NF,0,7,-7
Afghanistan,1977,South Asia,0,0,0,6127288.0633346,13171294,2953333417.77778,-0.966488533600056,1,6,6,NF,0,7,-7
Afghanistan,1978,South Asia,1,1,0,,13341199,3300000108.88889,-0.95449666429351,1,7,7,NF,,,
Afghanistan,1979,South Asia,1,0,1,,13411060,3697940409.61098,-1.864144927416,1,7,7,NF,,,
Afghanistan,1980,South Asia,1,0,1,,13356500,3641723321.99546,-2.03908355163231,1,7,7,NF,,,
Afghanistan,1981,South Asia,1,0,1,,13171679,3478787909.09091,-1.85154555255864,1,,,,,,
Afghanistan,1982,South Asia,1,0,1,,12882518,,-1.86056735058746,1,7,7,NF,,,
Afghanistan,1983,South Asia,1,0,1,,12537732,,-1.64405378798106,1,7,7,NF,,,
Afghanistan,1984,South Asia,1,0,1,,12204306,,-1.64114439152636,1,7,7,NF,,,
Afghanistan,1985,South Asia,1,0,1,,11938204,,-1.83679433102271,1,7,7,NF,,,
Afghanistan,1986,South Asia,1,0,1,,11736177,,-1.62587934608781,1,7,7,NF,,,
Afghanistan,1987,South Asia,1,0,1,,11604538,,-1.64135049797022,1,7,7,NF,,,
Afghanistan,1988,South Asia,1,0,1,,11618008,,-1.26928934614551,1,6,6,NF,,,
Afghanistan,1989,South Asia,1,0,1,,11868873,,-1.31847352632657,1,7,7,NF,0,8,-8
Afghanistan,1990,South Asia,1,0,1,,12412311,,-1.32815702558815,1,7,7,NF,0,8,-8
Afghanistan,1991,South Asia,1,0,1,,13299016,,-1.32275765223517,1,7,7,NF,0,8,-8
Afghanistan,1992,South Asia,1,0,1,,14485543,,-0.59602655449505,1,6,6,NF,,,
Afghanistan,1993,South Asia,1,0,1,,15816601,,-0.792372396573952,1,7,7,NF,,,
Afghanistan,1994,South Asia,1,0,1,,17075728,,-0.788449454795605,1,7,7,NF,,,
Afghanistan,1995,South Asia,1,0,1,,18110662,,-0.788855547342899,1,7,7,NF,,,
Afghanistan,1996,South Asia,1,0,1,,18853444,,-1.18209586335725,1,7,7,NF,0,7,-7
Afghanistan,1997,South Asia,1,0,1,,19357126,,-1.18210185447153,1,7,7,NF,0,7,-7
Afghanistan,1998,South Asia,1,0,1,,19737770,,-1.19137028038274,1,7,7,NF,0,7,-7
Afghanistan,1999,South Asia,1,0,1,,20170847,,-1.17573852012372,1,7,7,NF,0,7,-7
Afghanistan,2000,South Asia,1,0,1,,20779957,,-1.36304690591985,1,7,7,NF,0,7,-7
Afghanistan,2001,South Asia,1,0,1,,21606992,,-1.63219930744776,1,7,7,NF,,,
Afghanistan,2002,South Asia,1,0,1,,22600774,4055179566.34981,-0.877518803009756,1,6,6,NF,,,
Afghanistan,2003,South Asia,1,0,1,,23680871,4515558808.10994,-0.884849678100808,1,6,6,NF,,,
Afghanistan,2004,South Asia,1,0,1,125111557.457054,24726689,5226778808.89209,-0.702415598191655,1,5,6,NF,,,
Afghanistan,2005,South Asia,1,0,1,122727193.134874,25654274,6209137624.77181,-0.231028580491201,1,5,5,PF,,,
Afghanistan,2006,South Asia,1,0,1,131346231.269517,26433058,6971285594.68013,-0.312526285469601,1,5,5,PF,,,
Afghanistan,2007,South Asia,1,0,1,219580214.296198,27100542,9747879531.86311,-0.228373077020802,1,5,5,PF,,,
Afghanistan,2008,South Asia,1,0,1,240532594.620985,27722281,10109305182.952,-0.377696069811925,1,5,6,NF,,,
Afghanistan,2009,South Asia,1,0,1,251869514.820335,28394806,12416161048.8412,-0.542272001801947,1,6,6,NF,,,
Afghanistan,2010,South Asia,1,0,1,298146852.519599,29185511,15856678596.148,-0.693909150465608,1,6,6,NF,,,
Afghanistan,2011,South Asia,1,0,1,325807003.657989,30117411,17805113118.8938,-0.846442589914445,,6,6,NF,,,
Afghanistan,2012,South Asia,1,0,1,238583385.374322,31161378,19907317065.6666,-0.844970253325341,,6,6,NF,,,
Afghanistan,2013,South Asia,1,0,1,217194107.113298,32269592,20146404996.223,,,6,6,NF,,,
Afghanistan,2014,South Asia,1,0,1,268227074.235808,33370804,20497126770.1335,,,6,6,NF,1,2,-1
Afghanistan,2015,South Asia,1,1,1,199518614.831897,34413603,19134211763.859,,,6,6,NF,1,2,-1
Afghanistan,2016,South Asia,1,0,1,185878310.062383,35383028,18116562464.9088,,,6,6,NF,1,2,-1
Afghanistan,2017,South Asia,1,0,1,191407113.244397,36296111,18753469630.2586,,,5,6,NF,1,2,-1
Afghanistan,2018,South Asia,1,0,1,198074728.574408,37171922,18053228578.8878,,,5,6,NF,1,2,-1
Afghanistan,2019,South Asia,1,0,1,225835643.869378,38041757,18799450742.7823,,,5,6,NF,,,
Afghanistan,2020,South Asia,1,0,1,279576954.925193,38928341,20116137325.8206,,,5,6,NF,,,
Algeria,1962,Middle East & North Africa,0,0,0,,11619828,2001428328.37091,-1.10350040967928,,,,,0,8,-8
Algeria,1963,Middle East & North Africa,0,0,0,66436300.1462409,11912800,2702960118.28806,-1.11109716976231,,,,,0,8,-8
Algeria,1964,Middle East & North Africa,0,0,0,99856999.9149291,12221675,2909292864.23204,-1.10068008998198,,,,,0,8,-8
Algeria,1965,Middle East & North Africa,0,0,0,105528391.390828,12550880,3136258896.9233,-1.14562832106624,,,,,0,9,-9
Algeria,1966,Middle East & North Africa,0,0,0,104515642.912989,12902626,3039834558.74906,-1.29427965220853,,,,,0,9,-9
Algeria,1967,Middle East & North Africa,0,0,0,99249350.8282257,13275020,3370843065.76735,-1.46641454221369,,,,,0,9,-9
Algeria,1968,Middle East & North Africa,0,0,0,99249350.8282257,13663581,3852115816.97758,-1.46229765284774,,,,,0,9,-9
Algeria,1969,Middle East & North Africa,0,0,0,99249350.8282257,14061724,4257218772.15369,-1.45768215498102,,,,,0,9,-9
Algeria,1970,Middle East & North Africa,0,0,0,98844251.4370901,14464992,4863487492.65763,-1.45914796303276,,,,,0,9,-9
Algeria,1971,Middle East & North Africa,0,0,0,99946261.0734758,14872253,5077222366.97472,-1.46153336073214,,,,,0,9,-9
Algeria,1972,Middle East & North Africa,0,0,0,109942841.328331,15285992,6766766610.86932,-1.15518186544787,,6,6,NF,0,9,-9
Algeria,1973,Middle East & North Africa,0,0,0,136757097.791798,15709831,8707847924.29022,-1.1522307372335,,6,6,NF,0,9,-9
Algeria,1974,Middle East & North Africa,0,0,0,260168630.030497,16149018,13210029612.2659,-1.14765751916686,,6,6,NF,0,9,-9
Algeria,1975,Middle East & North Africa,0,0,0,332252159.18327,16607706,15557934268.4965,-1.24624446489435,1,7,6,NF,0,9,-9
Algeria,1976,Middle East & North Africa,0,0,0,480640373.503177,17085799,17728347374.994,-1.15784886506937,1,6,6,NF,0,9,-9
Algeria,1977,Middle East & North Africa,0,0,0,471669447.954548,17582899,20971901273.271,-1.06236472709067,1,6,6,NF,0,9,-9
Algeria,1978,Middle East & North Africa,0,0,0,627852442.068635,18102266,26364491313.4471,-1.06295775077033,1,6,6,NF,0,9,-9
Algeria,1979,Middle East & North Africa,0,0,0,711681247.356142,18647801,33243422157.6311,-1.06421738871597,1,6,6,NF,0,9,-9
Algeria,1980,Middle East & North Africa,0,0,0,890174464.813874,19221659,42346380830.7708,-1.12863305076266,1,6,6,NF,0,9,-9
Algeria,1981,Middle East & North Africa,0,0,0,806569334.609262,19824297,44348672667.8715,-1.06581710173818,1,,,,0,9,-9
Algeria,1982,Middle East & North Africa,0,0,0,932452707.749461,20452901,45207088715.6483,-1.05773087395079,1,6,6,NF,0,9,-9
Algeria,1983,Middle East & North Africa,0,0,0,952430671.56699,21101875,48801369800.3675,-1.13759209902395,1,6,6,NF,0,9,-9
Algeria,1984,Middle East & North Africa,0,0,0,929290821.271549,21763578,53698278905.9678,-1.13567200152182,1,6,6,NF,0,9,-9
Algeria,1985,Middle East & North Africa,0,0,0,953299653.924182,22431507,57937868670.1937,-1.1812275205681,1,6,6,NF,0,9,-9
Algeria,1986,Middle East & North Africa,0,0,0,1127103217.13537,23102386,63692238160.0493,-1.13177741311589,1,6,6,NF,0,9,-9
Algeria,1987,Middle East & North Africa,0,0,0,1196971384.03296,23774287,66746396416.2732,-1.13087231504642,1,6,6,NF,0,9,-9
Algeria,1988,Middle East & North Africa,0,0,0,1028611425.29633,24443472,59089067187.3943,-0.863628267721883,1,5,6,NF,0,9,-9
Algeria,1989,Middle East & North Africa,0,0,0,854300945.251138,25106192,55634414465.2104,-0.329893895168939,1,6,4,PF,1,3,-2
Algeria,1990,Middle East & North Africa,0,0,0,904269155.155841,25758872,62048562947.2509,-0.185477586824361,1,4,4,PF,1,3,-2
Algeria,1991,Middle East & North Africa,1,1,0,565098062.567328,26400468,45715614559.7064,-0.187777260820989,1,4,4,PF,1,3,-2
Algeria,1992,Middle East & North Africa,1,0,1,1053301642.69261,27028330,48003078388.5401,-1.00538871753233,1,7,6,NF,0,7,-7
Algeria,1993,Middle East & North Africa,1,0,1,1276911083.12558,27635517,49945599428.5812,-1.01142800778623,1,7,6,NF,0,7,-7
Algeria,1994,Middle East & North Africa,1,0,1,1334911647.6746,28213777,42543178042.4148,-1.18595469274612,1,7,7,NF,0,7,-7
Algeria,1995,Middle East & North Africa,1,0,1,1234655191.58587,28757788,41764315330.4366,-0.426457454655125,1,6,6,NF,1,4,-3
Algeria,1996,Middle East & North Africa,1,0,1,1452431007.74627,29266415,46941582519.4661,-0.424794137410913,1,6,6,NF,1,4,-3
Algeria,1997,Middle East & North Africa,1,0,1,1752395277.54721,29742980,48177612042.1507,-0.373212869884836,,6,6,NF,1,4,-3
Algeria,1998,Middle East & North Africa,1,0,1,1910962052.4694,30192750,48187747528.899,-0.307139420605882,,6,5,NF,1,4,-3
Algeria,1999,Middle East & North Africa,1,0,1,1826496569.97712,30623406,48640653469.3025,-0.297735771868772,,6,5,NF,1,4,-3
Algeria,2000,Middle East & North Africa,1,0,1,1881163649.11945,31042238,54790392746.1939,-0.184923480904688,,6,5,NF,1,4,-3
Algeria,2001,Middle East & North Africa,1,0,1,2091627274.4933,31451513,54744712814.8676,-0.294056168413199,,6,5,NF,1,4,-3
Algeria,2002,Middle East & North Africa,1,0,1,2100602520.77322,31855110,56760355865.0082,-0.353189172714291,,6,5,NF,1,4,-3
Algeria,2003,Middle East & North Africa,1,0,1,2206395762.00013,32264159,67863828412.6882,-0.351475563407003,2,6,5,NF,1,4,-3
Algeria,2004,Middle East & North Africa,1,0,1,2802224794.13161,32692153,85332581188.6107,-0.296420924657129,2,6,5,NF,3,1,2
Algeria,2005,Middle East & North Africa,1,0,1,2924820166.95712,33149720,103198223709.439,-0.245186151802403,1,6,5,NF,3,1,2
Algeria,2006,Middle East & North Africa,1,0,1,3093978245.36868,33641007,117027307540.89,-0.339894376622645,1,6,5,NF,3,1,2
Algeria,2007,Middle East & North Africa,1,0,1,3945815125.46831,34166976,134977082623.78,-0.293937010988125,1,6,5,NF,3,1,2
Algeria,2008,Middle East & North Africa,1,0,1,5172336907.04027,34730604,171000699876.747,-0.342566181077531,3,6,5,NF,3,1,2
Algeria,2009,Middle East & North Africa,1,0,1,5280588155.94226,35333882,137211035770.034,-0.199808418505299,3,6,5,NF,3,1,2
Algeria,2010,Middle East & North Africa,1,0,1,5671309117.30702,35977451,161207270185.25,-0.279292874212688,3,6,5,NF,3,1,2
Algeria,2011,Middle East & North Africa,1,0,1,8652237040.00252,36661438,200013052199.2,-0.366649638024533,3,6,5,NF,3,1,2
Algeria,2012,Middle East & North Africa,1,0,1,9326287144.03632,37383899,209058991952.125,-0.372633709170093,3,6,5,NF,3,1,2
Algeria,2013,Middle East & North Africa,1,0,1,10161588239.1481,38140135,209755003250.664,,3,6,5,NF,3,1,2
Algeria,2014,Middle East & North Africa,1,0,1,9724379971.92326,38923688,213810024944.464,,3,6,5,NF,3,1,2
Algeria,2015,Middle East & North Africa,1,1,1,10412714002.8964,39728020,165979279263.174,,3,6,5,NF,3,1,2
Algeria,2016,Middle East & North Africa,1,0,1,10217081699.5693,40551398,160034163871.455,,3,6,5,NF,3,1,2
Algeria,2017,Middle East & North Africa,1,0,1,10073364021.3013,41389174,170097014589.134,,3,6,5,NF,3,1,2
Algeria,2018,Middle East & North Africa,1,0,1,9583724288.3703,42228415,174910878623.049,,3,6,5,NF,3,1,2
Algeria,2019,Middle East & North Africa,0,0,0,10303600575.2107,43053054,171767403748.19,,3,6,5,NF,,,
Algeria,2020,Middle East & North Africa,1,0,1,9708277440.22726,43851043,145009181490.62,,3,6,5,NF,,,
Angola,1975,Sub-Saharan Africa,1,1,0,,7023994,,-0.96286731437876,,6,6,NF,0,7,-7
Angola,1976,Sub-Saharan Africa,1,0,1,,7279630,,-0.953484759666932,1,6,6,NF,0,7,-7
Angola,1977,Sub-Saharan Africa,1,0,1,,7533814,,-1.19130704777692,1,7,7,NF,0,7,-7
Angola,1978,Sub-Saharan Africa,1,0,1,343271609.064777,7790774,,-1.31708187706409,1,7,7,NF,0,7,-7
Angola,1979,Sub-Saharan Africa,1,0,1,504712881.877131,8058112,,-1.32080552319244,1,7,7,NF,0,7,-7
Angola,1980,Sub-Saharan Africa,1,0,1,497359449.16104,8341290,5934073603.54849,-1.15460688451974,1,7,7,NF,0,7,-7
Angola,1981,Sub-Saharan Africa,1,0,1,618891637.14152,8640478,5553824463.82274,-1.09459523496785,1,,,,0,7,-7
Angola,1982,Sub-Saharan Africa,1,0,1,668493883.280968,8952971,5553824463.82274,-1.09683869008853,1,7,7,NF,0,7,-7
Angola,1983,Sub-Saharan Africa,1,0,1,778628250.551508,9278104,5787823808.69565,-1.1829858722506,1,7,7,NF,0,7,-7
Angola,1984,Sub-Saharan Africa,1,0,1,1066247743.83314,9614756,6135166254.2408,-1.18431158818985,1,7,7,NF,0,7,-7
Angola,1985,Sub-Saharan Africa,1,0,1,1146467009.82686,9961993,7558613007.90635,-1.3638091436903,1,7,7,NF,0,7,-7
Angola,1986,Sub-Saharan Africa,1,0,1,1156494418.07608,10320116,7076793822.60201,-1.18277800839206,1,7,7,NF,0,7,-7
Angola,1987,Sub-Saharan Africa,1,0,1,1487398890.30015,10689247,8089279284.72241,-1.17702646134746,1,7,7,NF,0,7,-7
Angola,1988,Sub-Saharan Africa,1,0,1,1469382980.14573,11068051,8775116269.16722,-1.35289576527401,1,7,7,NF,0,7,-7
Angola,1989,Sub-Saharan Africa,1,0,1,1948559395.68153,11454784,10207922517.1839,-1.1858869316375,1,7,7,NF,0,7,-7
Angola,1990,Sub-Saharan Africa,1,0,1,1751153151.94866,11848385,11236275842.7358,-1.18349114648029,1,7,7,NF,0,7,-7
Angola,1991,Sub-Saharan Africa,1,1,1,1031247788.04428,12248901,,-0.518203365117136,1,6,4,PF,,,
Angola,1992,Sub-Saharan Africa,1,0,1,794138821.161656,12657361,,-0.596742772850879,1,6,6,NF,,,
Angola,1993,Sub-Saharan Africa,1,0,1,1774397876.82742,13075044,,-0.83025042178953,2,7,7,NF,,,
Angola,1994,Sub-Saharan Africa,1,0,1,594991178.694447,13503753,3390500000,-0.822310705590116,2,7,7,NF,,,
Angola,1995,Sub-Saharan Africa,1,0,1,233843714.8893,13945205,5561222222.22222,-0.645591405990604,2,6,6,NF,,,
Angola,1996,Sub-Saharan Africa,1,0,1,159741933.468199,14400722,7526963963.96396,-0.651459345792066,2,6,6,NF,,,
Angola,1997,Sub-Saharan Africa,1,0,1,456780475.026196,14871572,7649716157.20524,-0.678086413668035,2,6,6,NF,0,6,-6
Angola,1998,Sub-Saharan Africa,1,1,1,170278292.568682,15359600,6506619144.60285,-0.678454024958114,1,6,6,NF,0,6,-6
Angola,1999,Sub-Saharan Africa,1,0,1,1066588789.23285,15866871,6152936539.21955,-0.652856669039465,1,6,6,NF,0,6,-6
Angola,2000,Sub-Saharan Africa,1,0,1,583621333.598924,16395477,9129634978.33773,-0.584634524506979,1,6,6,NF,0,6,-6
Angola,2001,Sub-Saharan Africa,1,0,1,404299139.990661,16945753,8936063723.20121,-0.65186990552344,1,6,6,NF,0,6,-6
Angola,2002,Sub-Saharan Africa,1,1,1,438686245.411232,17519418,15285594828.418,-0.530052476645717,1,6,5,NF,2,4,-2
Angola,2003,Sub-Saharan Africa,1,0,1,670021164.432494,18121477,17812705294.325,-0.52809363798571,1,6,5,NF,2,4,-2
Angola,2004,Sub-Saharan Africa,1,0,1,817533582.152083,18758138,23552052407.5488,-0.527987685469809,1,6,5,NF,2,4,-2
Angola,2005,Sub-Saharan Africa,0,0,0,1365055398.69044,19433604,36970918699.2523,-0.528544546616798,1,6,5,NF,2,4,-2
Angola,2006,Sub-Saharan Africa,0,0,0,1970309115.18376,20149905,52381006892.038,-0.650822287065639,1,6,5,NF,2,4,-2
Angola,2007,Sub-Saharan Africa,1,1,1,2032432883.4343,20905360,65266452081.386,-0.520868958169844,1,6,5,NF,2,4,-2
Angola,2008,Sub-Saharan Africa,0,0,0,3163591147.40902,21695636,88538611205.1433,-0.493258027054229,1,6,5,NF,2,4,-2
Angola,2009,Sub-Saharan Africa,1,0,1,3311193245.27722,22514275,70307163678.238,-0.517301257909819,1,6,5,NF,2,4,-2
Angola,2010,Sub-Saharan Africa,0,0,0,3500794836.44649,23356247,83799496611.2004,-0.390466373304033,1,6,5,NF,2,4,-2
Angola,2011,Sub-Saharan Africa,0,0,0,3639496373.5446,24220660,111789686464.441,-0.452544920957063,1,6,5,NF,2,4,-2
Angola,2012,Sub-Saharan Africa,0,0,0,4144634851.46856,25107925,128052853643.106,-0.445420147294497,1,6,5,NF,2,4,-2
Angola,2013,Sub-Saharan Africa,0,0,0,6090751702.00884,26015786,136709862831.194,,1,6,5,NF,2,4,-2
Angola,2014,Sub-Saharan Africa,0,0,0,6846249313.34052,26941773,145712200312.505,,1,6,5,NF,2,4,-2
Angola,2015,Sub-Saharan Africa,0,0,0,3608299114.61674,27884380,116193649124.151,,1,6,6,NF,2,4,-2
Angola,2016,Sub-Saharan Africa,1,1,1,2764054937.15976,28842482,101123851090.455,,1,6,6,NF,2,4,-2
Angola,2017,Sub-Saharan Africa,1,0,1,3062872913.9838,29816769,122123822333.59,,1,6,6,NF,2,4,-2
Angola,2018,Sub-Saharan Africa,0,0,0,1983613748.00089,30809787,101353230784.594,,1,6,5,NF,2,4,-2
Angola,2019,Sub-Saharan Africa,1,0,1,1470938717.28754,31825299,89417190341.2533,,1,6,5,NF,,,
Angola,2020,Sub-Saharan Africa,1,0,1,993594404.625879,32866268,58375976292.9678,,1,6,5,NF,,,
Australia,1960,East Asia & Pacific,0,0,0,459760073.561612,10242070,18606786874.23,1.18574357881631,,,,,10,0,10
Australia,1961,East Asia & Pacific,0,0,0,470960075.353612,10445836,19683055213.3498,1.14829210771245,,,,,10,0,10
Australia,1962,East Asia & Pacific,0,0,0,489440078.310413,10643420,19922723709.262,1.14971063346877,,,,,10,0,10
Australia,1963,East Asia & Pacific,0,0,0,553280088.524814,10845179,21539926083.548,1.14077661284557,,,,,10,0,10
Australia,1964,East Asia & Pacific,0,0,0,655760104.921617,11065419,23801097547.3177,1.39886142807927,,,,,10,0,10
Australia,1965,East Asia & Pacific,0,0,0,787360125.97762,11313186,25977153096.6514,1.18159516883306,,,,,10,0,10
Australia,1966,East Asia & Pacific,0,0,0,986720157.875225,11593402,27309889125.322,1.40177799107249,,,,,10,0,10
Australia,1967,East Asia & Pacific,0,0,0,1197840191.65443,11899644,30444618658.3044,2.0362547894823,,,,,10,0,10
Australia,1968,East Asia & Pacific,0,0,0,1321600211.45603,12215704,32716989584.4999,1.27771933199687,,,,,10,0,10
Australia,1969,East Asia & Pacific,0,0,0,1314880210.38083,12518931,36686079068.2047,1.40138076290494,,,,,10,0,10
Australia,1970,East Asia & Pacific,0,0,0,1277360204.37763,12793030,41337215813.6409,1.40989331610776,,,,,10,0,10
Australia,1971,East Asia & Pacific,0,0,0,1331754789.44566,13033130,45222309329.1522,1.38954880738244,,,,,10,0,10
Australia,1972,East Asia & Pacific,0,0,0,1484443744.94753,13244163,52051401869.1589,1.51318849294118,,1,1,F,10,0,10
Australia,1973,East Asia & Pacific,0,0,0,1855729306.59264,13431790,63844971172.3254,1.65949565706307,,1,1,F,10,0,10
Australia,1974,East Asia & Pacific,0,0,0,2127274762.94236,13605574,88981577008.1061,2.09400471773261,,1,1,F,10,0,10
Australia,1975,East Asia & Pacific,0,0,0,2268707674.46336,13773290,97333060221.2208,1.66479240824378,,1,1,F,10,0,10
Australia,1976,East Asia & Pacific,0,0,0,2441084024.61737,13935722,105101474851.885,1.65355777851445,4,1,1,F,10,0,10
Australia,1977,East Asia & Pacific,0,0,0,2500485127.38059,14092545,110387703601.744,2.07595257161251,4,1,1,F,10,0,10
Australia,1978,East Asia & Pacific,0,0,0,2816316205.75076,14249403,118535980148.883,1.66067725150018,4,1,1,F,10,0,10
Australia,1979,East Asia & Pacific,0,0,0,3100685079.26643,14413002,134941497216.858,1.66200746363289,4,1,1,F,10,0,10
Australia,1980,East Asia & Pacific,0,0,0,3657867289.72814,14588400,150032311977.716,1.66215535512553,4,1,1,F,10,0,10
Australia,1981,East Asia & Pacific,0,0,0,4323644156.90375,14777241,176953442470.684,1.66475536461471,5,,,,10,0,10
Australia,1982,East Asia & Pacific,0,0,0,4459544581.75223,14979203,194104601125.455,1.66198883080672,5,1,1,F,10,0,10
Australia,1983,East Asia & Pacific,0,0,0,4511671066.02643,15194644,177333645297.146,1.402728966616,5,1,1,F,10,0,10
Australia,1984,East Asia & Pacific,0,0,0,4925319432.74361,15423156,193593551892.773,1.98981553397526,4,1,1,F,10,0,10
Australia,1985,East Asia & Pacific,0,0,0,4386859325.7862,15663672,180573751629.976,1.57089651854456,4,1,1,F,10,0,10
Australia,1986,East Asia & Pacific,0,0,0,4606710027.60751,15917580,182368494683.828,1.55426162511987,4,1,1,F,10,0,10
Australia,1987,East Asia & Pacific,0,0,0,5057135655.16952,16183159,189400476442.562,1.55752747732979,4,1,1,F,10,0,10
Australia,1988,East Asia & Pacific,0,0,0,5836347868.20948,16452258,236065919674.04,1.98784828955827,4,1,1,F,10,0,10
Australia,1989,East Asia & Pacific,0,0,0,6300015815.27756,16713989,299767934207.312,1.54898967091997,4,1,1,F,10,0,10
Australia,1990,East Asia & Pacific,0,0,0,6704213698.03132,16960600,311326664101.578,1.98722801713244,4,1,1,F,10,0,10
Australia,1991,East Asia & Pacific,0,0,0,7023509067.11535,17189235,325902990346.127,1.99063925503447,4,1,1,F,10,0,10
Australia,1992,East Asia & Pacific,0,0,0,6882091580.0683,17402179,325480273782.973,2.00275030697823,4,1,1,F,10,0,10
Australia,1993,East Asia & Pacific,0,0,0,6733829289.52236,17603211,312126194491.287,1.55278121769521,4,1,1,F,10,0,10
Australia,1994,East Asia & Pacific,0,0,0,7459696581.9777,17798526,322807333102.733,1.5549399723264,4,1,1,F,10,0,10
Australia,1995,East Asia & Pacific,0,0,0,7665878445.99453,17993083,367915800415.8,1.55692581637981,4,1,1,F,10,0,10
Australia,1996,East Asia & Pacific,0,0,0,8202776516.98934,18189274,401089529590.288,1.97862993453917,4,1,1,F,10,0,10
Australia,1997,East Asia & Pacific,0,0,0,7936884917.39524,18387205,435323994365.315,1.98733510202195,4,1,1,F,10,0,10
Australia,1998,East Asia & Pacific,0,0,0,7107542890.88659,18587027,399404463135.047,1.98341576033605,4,1,1,F,10,0,10
Australia,1999,East Asia & Pacific,0,0,0,7770250653.24688,18788187,389098884572.001,1.99208613952395,5,1,1,F,10,0,10
Australia,2000,East Asia & Pacific,0,0,0,7273760312.61052,18991434,415576210513.094,1.9836244120109,5,1,1,F,10,0,10
Australia,2001,East Asia & Pacific,0,0,0,7043145895.39888,19194676,379083932596.329,1.98633405995104,5,1,1,F,10,0,10
Australia,2002,East Asia & Pacific,0,0,0,7946766201.59082,19401366,395342716617.832,2.00042886987727,5,1,1,F,10,0,10
Australia,2003,East Asia & Pacific,0,0,0,9926649415.33553,19624163,467390797903.32,1.99307658660231,5,1,1,F,10,0,10
Australia,2004,East Asia & Pacific,0,0,0,11995219709.5054,19879654,614166310997.297,1.55758044646139,5,1,1,F,10,0,10
Australia,2005,East Asia & Pacific,0,0,0,13237798498.6292,20178543,695075176665.163,1.56127187031967,5,1,1,F,10,0,10
Australia,2006,East Asia & Pacific,0,0,0,14239779513.0914,20526300,747556154537.287,1.8857381983082,5,1,1,F,10,0,10
Australia,2007,East Asia & Pacific,0,0,0,17186440961.6173,20916339,853955405511.502,1.3971441182554,5,1,1,F,10,0,10
Australia,2008,East Asia & Pacific,0,0,0,18633092318.2741,21332293,1055127126230.98,1.76465145273637,4,1,1,F,10,0,10
Australia,2009,East Asia & Pacific,0,0,0,18960138513.0129,21750852,928042998085.702,1.40400551075966,4,1,1,F,10,0,10
Australia,2010,East Asia & Pacific,0,0,0,23217692815.7335,22154687,1147589183475.73,2.25378687774134,4,1,1,F,10,0,10
Australia,2011,East Asia & Pacific,0,0,0,26597198655.3381,22538002,1397907916789.9,2.13473075193383,4,1,1,F,10,0,10
Australia,2012,East Asia & Pacific,0,0,0,26216580848.4357,22903951,1546508558465.66,2.13072118125481,4,1,1,F,10,0,10
Australia,2013,East Asia & Pacific,0,0,0,24825262588.8168,23254912,1576335282651.07,,4,1,1,F,10,0,10
Australia,2014,East Asia & Pacific,0,0,0,25783708714.0042,23596426,1467504819608.92,,5,1,1,F,10,0,10
Australia,2015,East Asia & Pacific,0,0,0,24046205860.2555,23932499,1350534154255.76,,5,1,1,F,10,0,10
Australia,2016,East Asia & Pacific,0,0,0,26382947050.0183,24262710,1206685107002.47,,5,1,1,F,10,0,10
Australia,2017,East Asia & Pacific,0,0,0,27691112416.8515,24584619,1326882872011.46,,6,1,1,F,10,0,10
Australia,2018,East Asia & Pacific,0,0,0,26839820914.4018,24898153,1428529571351.06,,6,1,1,F,10,0,10
